Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Arenopontiidae,,,Neoleptastacus,trisetosus,,"(Mielke, 1982)",NoData,NoData,,1,,,,,,,,,,,True,True,,,,,,,True,,,12015,,,,"Syn.: Arenopontia trisetosa Mielke, 1982, fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Arenopontiidae,,,Onychopontia,peteraxi,,"(Mielke, 1982)",NoData,NoData,,1,,,,,,True,True,,,True,True,,True,,,,,True,True,,True,12168,,,,"Syn.: Arenopontia peteraxi Mielke, 1982, fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Canthocamptidae,,,Canthocamptus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8787,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Canthocamptidae,,,Cletocamptus,axi,,"Mielke, 2000",NoData,NoData,,1,,,,True,,,,,,,True,,,,,,,,True,,,11820,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Canthocamptidae,,,Cletocamptus,schmidti,,"Mielke, 2000",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,11821,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Canthocamptidae,,,Psammocamptus,galapagoensis,,"Mielke, 1997",NoData,NoData,,1,,,True,,,,,,,,True,,,,,,,,True,,True,11817,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Canuellidae,,,Galapacanuella,beckeri,,"Mielke, 1979",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,12576,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Clytemnestridae,,,Clytemnestra,scutellata,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8802,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Darcythompsoniidae,,,Darcythompsonia,fairliensis,,"(T. Scott, 1899)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,12591,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Arenosetella,germanica,galapagoensis,"Mielke, 1979",Na,Id,,1,,,,True,,,True,,,True,True,,True,,,,,True,True,,,11739,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Ectinosoma,nonpectinatum,,"Mielke, 1979",Na,Id,,1,,True,True,True,True,True,,,,True,True,,True,,,,,True,True,,True,12578,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Ectinosoma,pectinatum,,"Mielke, 1979",Na,Id,,1,,,,,True,True,,,,,True,,,,,,,True,True,,True,12577,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Ectinosoma,sp. 1,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,12583,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Ectinosoma,sp. 2,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,12584,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Ectinosoma,sp. 3,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,12585,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Ectinosoma,sp. 4,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,12586,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Ectinosoma,sp. 5,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,12587,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Hastigerella,abbotti,santacruzensis,"Mielke, 1979",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,12169,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Noodtiella,frequentior,,"Mielke, 1979",Na,Id,,1,,,True,True,True,,True,,,,True,True,True,,,,,True,True,,True,12589,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Noodtiella,hoodensis,,"Mielke, 1979",Na,Id,,1,,True,,,,,,,,True,,,,,,,,,True,,,12590,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Sigmatidium,kunzi,,"Mielke, 1979",Na,Id,,1,,,,True,,,,,,,True,,,,,,,,True,,,12170,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Sigmatidium,sp. 1,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,12588,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ectinosomatidae,,,Sigmatidium,triarticulatum,,"Mielke, 1979",Na,Id,,1,,,,,,,,,,,True,True,,,,,,,True,,,12171,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Afrolaophonte,schmidti,,"Mielke, 1981",Na,Id,,1,,True,True,True,,True,True,,,True,True,,True,,,,,True,True,,True,12185,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Echinolaophonte,tetracheir,,"Mielke, 1981",Na,Id,,1,,,,,,True,,,,,True,,,,,,,,True,,True,12186,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Esola,galapagoensis,,"Mielke, 1981",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,11763,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Esola,longicauda,galapagoensis,"Mielke, 1981",Na,Id,,1,,,True,,,,,,,,True,,,,,,,,True,,True,11764,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Galapalaophonte,pacifica,,"Mielke, 1981",NoData,NoData,,1,,True,True,True,True,True,True,True,,True,True,True,True,,,,,True,True,,True,12634,Copepods,copepodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Heterolaophonte,serratula,,"Mielke, 1981",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,12630,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Klieonychocamptoides,itoi,,"Mielke, 1981",Na,Id,,1,,True,True,,True,True,True,True,,True,True,True,True,,,,,True,True,,True,12187,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Laophonte,galapagoensis,,"Mielke, 1981",Na,Id,,1,,,,,,,,True,,,True,,,,,,,True,True,,,11780,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Loureirophonte,isabelensis,,"Mielke, 1981",Na,Id,,1,,,,,,True,,,,,,,,,,,,,,,True,12629,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Onychocamptus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,12633,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Paralaophonte,galapagoensis,,"Mielke, 1981",NoData,NoData,,1,,,,True,,,,,,,True,,,,,,,,True,,,11805,Copepod,copépodo,,"Syn.: Paralaophonte pacifica galapagoensis Mielke, 1981, fide Appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Laophontidae,,,Paralaophonte,problematica,,"Mielke, 1981",Na,Id,,1,,,,,,True,,,,,,,,,,,,,,,True,12632,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Leptastacidae,,,Belemnopontia,dispinosa,,"(Mielke, 1982)",NoData,NoData,,1,,,,,True,,,,,,True,True,,,,,,True,True,,,12625,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Leptastacidae,,,Leptastacus,ctenatus,,"Mielke, 1982",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15190,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Leptastacidae,,,Leptastacus,dispinosus,,"Mielke, 1982",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,15191,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Leptastacidae,,,Leptastacus,spatuliseta,,"Mielke, 1982",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,12626,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Leptastacidae,,,Psammastacus,galapagoensis,,"Mielke, 1997",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,11816,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Leptastacidae,,,Schizothrix,ctenata,,"(Mielke, 1982)",NoData,NoData,,1,,True,,,,,,,,True,True,,,,,,,,True,,,12617,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Leptopontiidae,,,Leptopontia,breviarticulata,,"Huys & Conroy-Dalton, 1996",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,12627,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Leptopontiidae,,,Syrticola,galapagoensis,,"(Mielke, 1982)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,12628,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Leptopontiidae,Psammopsyllinae,,Notopontia,galapagoensis,,"Mielke, 1982",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,11801,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Longipediidae,,,Longipedia,santacruzensis,,"Mielke, 1979",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,12582,,,,"Syn.: Longipedia helgolandica santacruzensis Mielke, 1979, fide Appeltans et al. 2010",,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Metidae,,,Metis,galapagoensis,,"Mielke, 1989",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,11790,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Metidae,,,Metis,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,12597,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Miraciidae,,,Balucopsylla,cf. triarticulata,,"Wells & Rao, 1987",NoData,NoData,,4,,True,True,,True,True,,,,True,True,True,,,,,,True,True,,True,12592,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Apodopsyllus,arcuatus,,"Mielke, 1984",Na,Id,,1,,,,,,,,,,,True,True,,,,,,,True,,,12606,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Diarthrodella,galapagoensis,,"Mielke, 1984",Na,Id,,1,,,True,True,,,,,,True,True,True,True,,,,,,True,,True,11760,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Diarthrodella,neotropica,,"Mielke, 1984",Na,Id,,1,,True,,,,,,,,,True,,,,,,,,True,,,12608,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Diarthrodella,parorbiculata,pacifica,"Mielke, 1984",Na,Id,,1,,,,,True,,,,,,True,,,,,,,True,True,,,12607,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Kliopsyllus,spiniger,spiniger,"Wells, Kunz & Rao, 1975",Na,Id,,1,,True,True,True,,True,True,,,True,True,,True,,,,,True,True,,True,12613,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Kliopsyllus,unguiseta,,"Mielke, 1985",NoData,NoData,,1,,,,,,,,,,,True,True,,,,,,,True,,,12616,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Leptopsyllus,platyspinosus,,"Mielke, 1984",Na,Id,,1,,,,,True,,,,,,True,,,,,,,True,True,,,12610,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Leptopsyllus,punctatus,,"Mielke, 1984",Na,Id,,1,,,,True,,,True,,,,True,True,True,,,,,True,True,,,12609,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Paramesochra,helgolandica,galapagoensis,"Mielke, 1984",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,11807,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Paramesochra,unaspina,,"Mielke, 1984",Na,Id,,1,,,,,,True,,,,,,,,,,,,,,,True,12611,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Paramesochridae,,,Scottopsyllus,langi,,"Mielke, 1984",Na,Id,,1,,,,,True,,,,,,True,,,,,,,True,True,,,12612,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Pseudotachidiidae,,,Carolinicola,galapagoensis,,"Mielke, 1997",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,11757,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Pseudotachidiidae,,,Micropsammis,galapagoensis,,"Mielke, 1997",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,11792,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Tachidae,,,Tachidius,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8930,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Tetragonicepsidae,,,Oniscopsis,robinsoni,,"Chappuis & Delamare Deboutteville, 1956",Na,Id,,1,,True,True,True,True,True,,,,True,True,True,,,,,,True,True,,True,12601,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Tetragonicepsidae,,,Phyllopodopsyllus,angolensis,,"Kunz, 1984",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,12602,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Tetragonicepsidae,,,Phyllopodopsyllus,furciger,,"Sars, 1907",Na,Id,,1,,True,True,,,,,,,,True,,True,,,,,,True,,True,12604,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Tetragonicepsidae,,,Phyllopodopsyllus,galapagoensis,,"Mielke, 1989",Na,Id,,1,,,True,,,,,,,,True,,,,,,,,True,,True,11809,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Tetragonicepsidae,,,Phyllopodopsyllus,kunzi,,"Mielke, 1989",Na,Id,,1,,,True,,True,,,,,,True,,,,,,,True,True,,True,12605,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Tetragonicepsidae,,,Phyllopodopsyllus,thiebaudi,santacruzensis,"Mielke, 1989",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,12603,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Tetragonicepsidae,,,Pteropsyllus,trisetosus,,"Mielke, 1989",Na,Id,,1,,,True,,,,True,,,,True,,True,,,,,True,True,,True,12600,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Tetragonicepsidae,,,Tetragoniceps,galapagoensis,,"Mielke, 1989",Na,Id,,1,,True,True,True,,True,,,,True,True,True,True,,,,,,True,,True,12598,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Tetragonicepsidae,,,Tetragoniceps,santacruzensis,,"Mielke, 1997",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,12599,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Misophrioida,,,Speleophriidae,,,Expansophria,galapagensis,,"Boxshall & Iliffe, 1990",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,11766,Copepod,copépodo,,,Ecuador (Galapagos Islands in Santa Cruz),,Found in subterranean anchialine salt and brackish waters in caves.,,"Size female 0.66 mm, male 0.50 mm, eyeless",
Eukaryota,Animalia,Arthropoda,Maxillopoda,Monstrilloida,,,Monstrillidae,,,Monstrilla,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8869,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Pedunculata,Heteralepadomorpha,,Heteralepadidae,,,Heteralepas,aff. quadrata,,ined. ?,NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8377,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Pedunculata,Lepadomorpha,,Lepadidae,,,Conchoderma,auritum,,"(Linnaeus, 1758)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,9143,Barnacle,balano,balano,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Pedunculata,Lepadomorpha,,Lepadidae,,,Conchoderma,virgatum,,"Spengler, 1789",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,9144,Barnacle,balano,balano,"Syn.: Conchoderma virgata (Spengler, 1790), fide Appeltans et al. (2010)",Galapagos Islands off Santa Cruz near Islas Plaza,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Pedunculata,Lepadomorpha,,Lepadidae,,,Lepas,anatifera,,"Linnaeus, 1758",NoData,NoData,,1,,,,,,True,,,,,True,,,,,,,,True,,True,8376,Gooseneck Barnacle,balano escarabajo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Pedunculata,Lepadomorpha,,Lepadidae,,,Lepas,pectinata,,"Spengler, 1793",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14763,,,,,"Galapgos Islands, Academy Bay of Santa Cruz",,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Pedunculata,Lepadomorpha,,Lepadidae,,,Lepas,sp.,,,NoData,NoData,,3,,,,True,,,,,,,,,,,,,,,True,,,8853,Barnacle,lepas (balano escaramujo),,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Pedunculata,Lepadomorpha,,Oxynaspididae,,,Oxynaspis,cf. rossi,,"Newman, 1972",NoData,NoData,,4,,,,,,,,,,,True,,,,,,,,True,,,8378,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Pedunculata,Lepadomorpha,,Oxynaspididae,,,Oxynaspis,sp. nov.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,14762,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Playtcopina,,,Cytherellidae,,,Cytherella,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,14037,,,,,Isabela (Cueva de la Cadena),,Found in subterranean anchialine salt and brackish waters in cave.,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Corycaeidae,,,Corycaeus,affinis,,"McMurrich, 1916",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8808,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Corycaeidae,,,Corycaeus,flaccus,,"Giesbrecht, 1891",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8809,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Corycaeidae,,,Corycaeus,latus,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8807,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Corycaeidae,,,Corycaeus,sp. 1,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8811,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Corycaeidae,,,Corycaeus,speciosus,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8810,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Corycaeidae,,,Corycaeus,typicus,,"Krøyer, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8812,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Corycaeidae,,,Farranula,carinata,,"Giesbrecht, 1891",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8838,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Oncaeidae,,,Oncaea,conifera,,"Giesbrecht, 1891",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8879,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Oncaeidae,,,Oncaea,mediterranea,,"Claus, 1863",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8880,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Oncaeidae,,,Oncaea,venusta,,"Philippi, 1843",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8881,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Sapphirinidae,,,Copilia,longistylis,,"Mori, 1932",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8804,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Sapphirinidae,,,Copilia,mirabilis,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8805,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Sapphirinidae,,,Copilia,quadrata,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8806,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Sapphirinidae,,,Sapphirina,angusta,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8916,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Sapphirinidae,,,Sapphirina,gemma,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8917,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Sapphirinidae,,,Sapphirina,metallina,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8918,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Sapphirinidae,,,Sapphirina,nigromaculata,,"Claus, 1863",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8919,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Sapphirinidae,,,Sapphirina,opalina,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8920,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Poecilostomatoida,,,Sapphirinidae,,,Sapphirina,scarlata,,"Giesbrecht, 1891",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8921,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Balanoidea,Archaeobalanidae,,,Conopea,galeata,,"(Linnaeus, 1771)",NoData,NoData,,1,,,,,,True,,,,,,,,,,,,,,,True,8375,Gorgonian barnacle,balano de gorgonia,,,"Gulf of California, Ecuador including Galapagos Islands in Santa Fé, Bartolomé, Santiago and Santa Cruz Islands",,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Sessilia,Balanomorpha,Balanoidea,Archaeobalanidae,,,Membranobalanus,nebrias,,"Zullo & Beach, 1973",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,14768,,,,,"Galapagos Islands in Baltra, Santiago and Santa Cruz Islands",,,,,
